model_name,task_name,total_trials,trial_ids,trial_names,successful_trials,execution_times_sec,setup_times_sec,success_rate,resolves_task,successful_trial_ids
claude-opus-4-1-20250805,cancel-async-tasks,8,"['81c631c5-77cd-4231-80df-01857bd8a03d', 'dae63725-cd6a-488a-a0b7-0442580f9738', '10d323a3-9f96-4154-84df-6e09898863ea', 'de65f11d-d2b3-4458-b327-303bc6cc7d61', '9019bce4-5144-444b-a5c5-17943cf89756', 'a58d9461-6cc5-4423-886a-a4bd539608a0', '9c21b970-70c9-4ed9-9225-3359366bc77c', 'ad2e2a58-29a6-4ebe-8cde-b779f4157310']","['cancel-async-tasks__RqwadXv', 'cancel-async-tasks__XcbXZFZ', 'cancel-async-tasks__n6YNYQ3', 'cancel-async-tasks__uuyWVZc', 'cancel-async-tasks__9Y8xySa', 'cancel-async-tasks__fN2Dxah', 'cancel-async-tasks__k9Rhrgy', 'cancel-async-tasks__mTh3HWE']",1,"[323.441293, 76.752674, 270.692221, 798.728735, 407.661187, 103.413376, 70.458081, 215.321108]","[116.464477, 17.675938, 51.046011, 181.37061, 117.77172, 9.818332, 16.305025, 45.066109]",0.125,False,['de65f11d-d2b3-4458-b327-303bc6cc7d61']
claude-opus-4-1-20250805,chess-best-move,8,"['e027b7b1-63bc-40f8-bf55-51fafff0b103', '502642eb-5cb7-4ed0-8925-7b6914690fb8', '8227ce3b-f492-42f1-9e3e-9de905181565', '4b7c492e-dc66-4108-b1cc-1b6556c81c6b', '48d930a6-c9db-436f-9676-5908dd4cb973', '40d35fb2-9ae6-4beb-b77e-ba2bc8c2fa33', '28b74edb-9e8f-4070-9d4b-705ed1b21176', '72e42d17-1f28-41be-a728-8c1dfb07c1a1']","['chess-best-move__woXxTbX', 'chess-best-move__AopnNGw', 'chess-best-move__SvPSfjh', 'chess-best-move__iQgZi38', 'chess-best-move__mozNRDv', 'chess-best-move__JVRAAny', 'chess-best-move__5vmaUuy', 'chess-best-move__NBT5Zqv']",0,"[216.625252, 336.264846, 672.948844, 210.156209, 389.608364, 231.781019, 271.049721, 578.983481]","[10.021319, 14.065744, 16.677027, 7.133927, 16.131998, 20.034351, 22.940062, 321.257429]",0.0,False,[]
claude-opus-4-1-20250805,circuit-fibsqrt,8,"['b49e398c-2fc2-473e-8937-2b3876543994', '17a91017-f88a-4642-abd9-af2d7d03aa99', '9e7a0b84-264c-42ff-b403-90d9702e7d62', '05da3efd-d0f3-4a02-b588-b84c9904fc0e', 'c537c24f-7017-4b27-b700-0640307d24e4', 'c3be3873-dfd1-44ad-a02f-df4888b8fd32', 'e359f792-5f92-4b75-b18d-ca66c5589226', '9d23b336-3fc2-4536-a311-817fd8e460ba']","['circuit-fibsqrt__G7jdjxF', 'circuit-fibsqrt__NmGu9JF', 'circuit-fibsqrt__CYogEna', 'circuit-fibsqrt__ncSh73X', 'circuit-fibsqrt__4CVduAF', 'circuit-fibsqrt__DNhjbbV', 'circuit-fibsqrt__ZCmSkdH', 'circuit-fibsqrt__btYsAYW']",0,"[3605.205582, 518.937269, 3612.399691, 724.351243, 3606.374705, 1077.280833, 3600.00101, 3546.749669]","[28.33026, 8.624163, 19.141838, 8.01077, 78.073332, 15.591136, 7.711508, 53.70866]",0.0,False,[]
claude-opus-4-1-20250805,cobol-modernization,8,"['311b3138-75b1-4a83-8d4d-cf258de0d3f0', 'd48352a3-f11c-4fac-aee8-9443adb8a733', '200db22f-b194-4bd7-9485-a799febbf2db', '6ea4f896-8f6e-4e95-9751-e1bad37e10b2', 'f704e922-ad3d-4cba-a54a-c1cbda8203dc', '2f822d19-327a-4092-a057-2cb2d707c402', '2d94f936-7b6a-4114-9f4e-efdba474f2c7', '49b56163-d8f8-4e2e-9936-a62bc3f89546']","['cobol-modernization__8vAyvUW', 'cobol-modernization__voNGk79', 'cobol-modernization__hFGp8G7', 'cobol-modernization__zyRnYcp', 'cobol-modernization__ZZTEnnp', 'cobol-modernization__mVkyLiR', 'cobol-modernization__y8cFfGF', 'cobol-modernization__LY4p2h5']",7,"[240.765361, 315.53184, 919.19774, 478.885807, 435.361757, 133.045817, 904.295166, 957.879926]","[20.071883, 21.261415, 97.190245, 21.985842, 34.688208, 9.051838, 49.208325, 10.398741]",0.875,True,"['311b3138-75b1-4a83-8d4d-cf258de0d3f0', 'd48352a3-f11c-4fac-aee8-9443adb8a733', '200db22f-b194-4bd7-9485-a799febbf2db', '6ea4f896-8f6e-4e95-9751-e1bad37e10b2', 'f704e922-ad3d-4cba-a54a-c1cbda8203dc', '2f822d19-327a-4092-a057-2cb2d707c402', '2d94f936-7b6a-4114-9f4e-efdba474f2c7']"
claude-opus-4-1-20250805,code-from-image,8,"['3171e92f-94fd-48e4-aafa-a31948aac168', 'af3ae81f-df7c-4270-9ecf-a0aa24a03b75', '3158c005-9fc2-4761-bf22-aaa84e59462b', 'da87cd0e-5791-4a97-a839-15b884240b3f', 'bfab6d2d-8b17-4530-b95d-706c2cffb57f', '444230cf-b35b-4c74-ba14-dd6ebbd853c9', 'fde3398d-cc4c-414e-9a9d-6305304b8886', '1f1d6ef1-be2e-4ef5-907f-c13ab80724c4']","['code-from-image__fpTLRzf', 'code-from-image__FYUQor6', 'code-from-image__CV5VFpy', 'code-from-image__3naE2uh', 'code-from-image__jajJMW5', 'code-from-image__oSBy7YW', 'code-from-image__pnweBGN', 'code-from-image__fpiDNpY']",1,"[747.059007, 1210.201027, 1204.245047, 238.054528, 1220.200444, 1202.099865, 1200.002843, 1971.751474]","[38.745609, 12.386194, 9.739847, 9.284186, 148.435505, 51.664637, 21.221227, 24.339548]",0.125,False,['3171e92f-94fd-48e4-aafa-a31948aac168']
claude-opus-4-1-20250805,configure-git-webserver,8,"['c3775e21-dc38-4cbf-8093-c659a6ffca66', 'f159c79d-2470-48aa-8a61-edcd0f7b70c4', '0448e7e9-533e-4e5c-833a-5e2f0f0812c6', '0f838bbd-e6f7-4ae4-9f82-3ff6f4fbd817', '7151285d-ca87-4f88-a1da-731b3a7e85fb', '4e8f60c0-b75a-4f48-9b67-1db360c1a653', 'eccd6e7a-5624-422c-bd9e-a779204856e7', '83274880-deb9-49e4-b1b1-bae3269b994c']","['configure-git-webserver__A8NmEaP', 'configure-git-webserver__U9E73Dz', 'configure-git-webserver__iveiPjG', 'configure-git-webserver__okmgbPc', 'configure-git-webserver__9jPNCkD', 'configure-git-webserver__84swWiY', 'configure-git-webserver__FxcV42o', 'configure-git-webserver__D3Sfavh']",5,"[125.583902, 83.241783, 99.638185, 511.925172, 416.718266, 549.973132, 506.423469, 523.431272]","[13.39298, 14.884282, 20.195418, 81.557999, 162.642391, 64.533977, 36.182426, 17.876043]",0.625,True,"['0448e7e9-533e-4e5c-833a-5e2f0f0812c6', '0f838bbd-e6f7-4ae4-9f82-3ff6f4fbd817', '7151285d-ca87-4f88-a1da-731b3a7e85fb', '4e8f60c0-b75a-4f48-9b67-1db360c1a653', 'eccd6e7a-5624-422c-bd9e-a779204856e7']"
claude-opus-4-1-20250805,constraints-scheduling,9,"['0e9c10ae-cd82-4afc-b329-c70d9552ec0d', 'd768fac9-7968-492f-8224-5ede70c87908', '21dc4950-581a-43c9-b9c0-3ef43be39b36', '0afcfa0b-7968-4c38-b0ec-90c0a0c96859', '4cf44c0c-500b-4e52-ab57-70ed854d001e', '77daed4f-a7a5-4e5b-8ff7-6cc5a9746454', 'bd872ef7-223c-41c5-b1db-1ffc0197c52b', '128bf28d-0794-4e84-8142-32f5736c5329', '4fef5661-ba2f-4530-8cb4-97c9cdcac8b5']","['constraints-scheduling__XmDSm7C', 'constraints-scheduling__GFFgPoj', 'constraints-scheduling__GCuuPWw', 'constraints-scheduling__4xj3KBp', 'constraints-scheduling__LLVyDSa', 'constraints-scheduling__z6Zwief', 'constraints-scheduling__oivUhZL', 'constraints-scheduling__34mubXZ', 'constraints-scheduling__hiPrEnd']",8,"[335.54073, 199.218903, 365.262643, 86.497593, 379.176898, 109.424085, 533.379048, 154.718894, 125.657312]","[46.25222, 24.204957, 122.242623, 11.774248, 71.18909, 33.632721, 209.221583, 25.589739, 11.048622]",0.8888888888888888,True,"['0e9c10ae-cd82-4afc-b329-c70d9552ec0d', 'd768fac9-7968-492f-8224-5ede70c87908', '21dc4950-581a-43c9-b9c0-3ef43be39b36', '0afcfa0b-7968-4c38-b0ec-90c0a0c96859', '4cf44c0c-500b-4e52-ab57-70ed854d001e', '77daed4f-a7a5-4e5b-8ff7-6cc5a9746454', '128bf28d-0794-4e84-8142-32f5736c5329', '4fef5661-ba2f-4530-8cb4-97c9cdcac8b5']"
claude-opus-4-1-20250805,count-dataset-tokens,8,"['428e829a-0c30-48ec-ad8d-a31fd4be7d49', '2a6609c0-65b1-47f6-abb1-b00fef77a766', '1f312ef1-eb47-4a2c-bd3e-73e67b672605', '60f187bc-4a5c-4215-863f-8d6be168cf4f', '1f0839c9-5660-4b3b-8d7f-c9a033e50aec', 'bf5b9ab7-080c-4c78-93ec-76e703a888e1', '0623dc91-fa40-4bca-977d-22980b15e100', '2e2165f4-2983-4238-b452-a2f86d005921']","['count-dataset-tokens__XCq3ufz', 'count-dataset-tokens__CcFiADs', 'count-dataset-tokens__tDxpPw7', 'count-dataset-tokens__HyyHbmM', 'count-dataset-tokens__7KaJgpC', 'count-dataset-tokens__CZwZMQo', 'count-dataset-tokens__Sw3xj8Z', 'count-dataset-tokens__dy9AGQf']",0,"[170.811476, 176.177157, 306.541506, 917.745426, 175.192597, 480.764525, 279.409725, 550.255913]","[30.463449, 10.251717, 14.059175, 90.382923, 10.468349, 65.933046, 26.354453, 24.838594]",0.0,False,[]
claude-opus-4-1-20250805,crack-7z-hash,9,"['f518223a-567a-41ab-9390-086a69abdc56', 'f7eb3c92-6b46-4021-8a20-a109bb54dd22', 'e6da1840-fb0a-4ca6-b4d7-7d60410e7218', 'd69ca7d1-2fd8-4f4e-95d1-6a1c66bf68fe', '432c868e-25b4-4359-95af-dbb34a4b2d7d', '7f16a20d-a5f5-49bf-86f9-b0239a6436ed', 'c1e68c21-c76a-4e73-b2ab-d8aa37fd5c83', '7176447e-59c1-4860-96a9-d5da2c401656', '5ad4e3f0-a931-423e-bfec-3ecc95d8d189']","['crack-7z-hash__GRXeyiH', 'crack-7z-hash__CWVA2nB', 'crack-7z-hash__znyqLvR', 'crack-7z-hash__XyPZ9vZ', 'crack-7z-hash__zrf3SKZ', 'crack-7z-hash__8UBpKJG', 'crack-7z-hash__7itEjE7', 'crack-7z-hash__zfyob22', 'crack-7z-hash__pCbd7N4']",8,"[581.221997, 574.585282, 685.795384, 581.434339, 556.88633, 356.500901, 217.612309, 604.683938, 386.362799]","[14.738917, 21.618166, 27.633118, 25.830998, 68.511287, 14.766236, 8.210009, 14.531256, 17.635864]",0.8888888888888888,True,"['f518223a-567a-41ab-9390-086a69abdc56', 'f7eb3c92-6b46-4021-8a20-a109bb54dd22', 'e6da1840-fb0a-4ca6-b4d7-7d60410e7218', 'd69ca7d1-2fd8-4f4e-95d1-6a1c66bf68fe', '432c868e-25b4-4359-95af-dbb34a4b2d7d', '7f16a20d-a5f5-49bf-86f9-b0239a6436ed', '7176447e-59c1-4860-96a9-d5da2c401656', '5ad4e3f0-a931-423e-bfec-3ecc95d8d189']"
claude-opus-4-1-20250805,db-wal-recovery,9,"['735b85e1-43ce-4cab-bd9a-5be2a1441d5c', '54d1e8fc-3838-4bb7-a068-256012fe8d8e', '8b907b58-54b4-4dcc-a0ee-d64b91e12c1e', '185c144f-e5f0-4413-8a71-980d641d7b3a', '0e13e697-d4f5-4793-a157-a6aa3222e48a', 'e5ef1524-6e3b-4942-86a2-39bbb2b0813c', '638a5d66-5dc4-4ba6-828a-123a901983c1', 'effe30ab-2890-475b-ade0-263e7ea87865', '26f30ad3-b0e4-4531-939c-1c03f9d6dcdc']","['db-wal-recovery__qQ9jPbM', 'db-wal-recovery__muWDCpv', 'db-wal-recovery__5uDeLMt', 'db-wal-recovery__M5MtZLx', 'db-wal-recovery__jgvfeVi', 'db-wal-recovery__VsqHLcf', 'db-wal-recovery__67xnjhf', 'db-wal-recovery__PLdLiWL', 'db-wal-recovery__2JgYJRT']",0,"[500.045358, 506.926065, 587.430964, 364.409, 876.161393, 249.388615, 254.539664, 1003.965977, 904.844732]","[24.436683, 59.48416, 27.489177, 10.991076, 25.55269, 15.763446, 10.641735, 24.319528, 12.873081]",0.0,False,[]
claude-opus-4-1-20250805,distribution-search,9,"['c648a06e-140c-4bf5-b25d-3e1774847bc4', '688d7dc2-3636-4358-9a68-4241ee609984', '91e02959-3ec2-4409-be19-40fd8e445ee3', 'b7ecbc3c-5b5c-4eef-b2c2-ec3a3814483a', 'b961da7e-a721-4c05-b52b-75e8b035f040', 'ad53aa1f-22d8-4b8d-a25b-89bec1c9a99e', '2affbd25-6505-4fa8-8919-0d29c8e0ceb7', '826e77bb-4c7c-4e30-b881-40c31a6b208d', '5ca8ef08-5382-4f65-8487-2872c9840b17']","['distribution-search__7kMEgBV', 'distribution-search__CLVLT9B', 'distribution-search__akhinvg', 'distribution-search__fcQopFU', 'distribution-search__8MjHR7H', 'distribution-search__hkf2RbD', 'distribution-search__RY4Qq3a', 'distribution-search__84FYwf7', 'distribution-search__mmj5ysW']",5,"[1513.986603, 3601.873857, 2382.451914, 896.313803, 987.774852, 3600.002506, 256.920603, 3674.152675, 335.200085]","[9.101118, 16.958356, 8.643579, 49.415187, 226.926724, 9.907281, 15.203385, 207.345396, 21.650897]",0.5555555555555556,True,"['c648a06e-140c-4bf5-b25d-3e1774847bc4', '91e02959-3ec2-4409-be19-40fd8e445ee3', 'b7ecbc3c-5b5c-4eef-b2c2-ec3a3814483a', 'b961da7e-a721-4c05-b52b-75e8b035f040', '2affbd25-6505-4fa8-8919-0d29c8e0ceb7']"
claude-opus-4-1-20250805,dna-assembly,8,"['5854f038-62dd-4075-ab0a-13f36ff088f4', '9c1ede3e-f4ae-426d-a6a0-be7be1d2816d', '8d3d070d-8515-4ad5-b7f0-936792fc7074', '270fff03-dd54-4da2-8a11-0404be30a5ab', '0dfb13e5-503a-4d44-a304-9c8914aa3460', '10a98bb8-8450-48b0-a062-1703ff8840c9', 'f096ea2b-5bf4-4561-9ac0-ada3f19112c0', 'da128935-f806-4adf-abb7-ecacc7e7071a']","['dna-assembly__mXYJc8C', 'dna-assembly__wqNwUPy', 'dna-assembly__jfXeg6C', 'dna-assembly__DAgsuby', 'dna-assembly__hmvgXYJ', 'dna-assembly__M2MrvdK', 'dna-assembly__UcMbBmo', 'dna-assembly__cWVCS8y']",0,"[511.076769, 285.310443, 720.510238, 728.300629, 724.926875, 624.445139, 754.891937, 734.660342]","[17.065019, 17.090219, 217.180605, 43.021908, 29.584385, 16.2608, 32.902254, 95.819925]",0.0,False,[]
claude-opus-4-1-20250805,dna-insert,8,"['83d46178-f3cb-416a-989b-674ac1c8c59b', 'ab0f99bb-4d7f-4c79-b44d-07f86e76514a', '7cc81acf-c15b-4148-bd0e-e82fc04c9447', 'a2d67299-86f3-451a-9c1d-48d3e8068626', 'e3d8f8d3-1789-4e6b-874c-61483ca81b7b', 'ec1bb383-d44f-4b55-a845-c1ccf8b411fc', 'eef21312-014e-480f-9a90-aee2d4bb6178', 'c9365468-fe97-4ae1-9c36-4a88b69a5628']","['dna-insert__XdFpUMr', 'dna-insert__bY7DLGr', 'dna-insert__Bho5mFJ', 'dna-insert__PBvQdLj', 'dna-insert__6CjCicC', 'dna-insert__3TNa6iT', 'dna-insert__ATR5igC', 'dna-insert__gx5neSs']",0,"[366.177928, 219.451668, 145.54479, 360.012105, 360.001079, 360.000856, 360.748988, 375.049858]","[54.465628, 16.468533, 19.584376, 73.564314, 26.151386, 29.76714, 20.165464, 13.944993]",0.0,False,[]
claude-opus-4-1-20250805,extract-elf,9,"['6756bf43-ec57-4ec9-806e-5c4663836e90', '802d403e-5284-4a8f-9d89-bbb6008a6805', '8ce8262e-647f-4f46-9120-2f75ca722077', 'd73d427c-a78a-47a5-8994-5c1b06869a3e', '8f78de3c-61dd-43a5-a8fa-d6cbc706b597', 'a1e18589-587a-436e-bb26-1c2b2f166a92', 'd85a7cf9-ca2e-4ac6-902d-46171722c69d', 'a8be5d3c-96d8-4a69-a1a5-830ba102fa74', 'fac83c01-9bc6-4848-9eb8-d837ac6bb292']","['extract-elf__keQciKG', 'extract-elf__cCqXgbn', 'extract-elf__HsjfnJt', 'extract-elf__SK5tEHu', 'extract-elf__uAcNS4n', 'extract-elf__yeJwru5', 'extract-elf__yMFaQ6N', 'extract-elf__otFQggf', 'extract-elf__7EuqH8h']",8,"[232.32937, 128.555051, 132.109921, 323.859053, 251.076883, 495.15662, 226.238576, 158.103233, 372.45689]","[26.648638, 9.359082, 9.420419, 13.777933, 18.169198, 67.847461, 22.338121, 23.01251, 35.833494]",0.8888888888888888,True,"['6756bf43-ec57-4ec9-806e-5c4663836e90', '802d403e-5284-4a8f-9d89-bbb6008a6805', '8ce8262e-647f-4f46-9120-2f75ca722077', 'd73d427c-a78a-47a5-8994-5c1b06869a3e', '8f78de3c-61dd-43a5-a8fa-d6cbc706b597', 'd85a7cf9-ca2e-4ac6-902d-46171722c69d', 'a8be5d3c-96d8-4a69-a1a5-830ba102fa74', 'fac83c01-9bc6-4848-9eb8-d837ac6bb292']"
claude-opus-4-1-20250805,feal-differential-cryptanalysis,8,"['16042bc7-3c75-495d-b562-021f08b2a053', '101f0de8-a65c-40d2-bfef-5c194785c5bb', '1657b0c7-a2a6-4dab-bad7-9fcb89e0b152', 'c6ed2b83-0586-4bda-8ec7-9132960f515d', 'ce530fcb-77da-4c3f-b7ed-4696d0fe9d11', '9ca2a341-893f-412c-a423-c4d6cd8c16bb', '09b42e7f-972f-4e3c-b529-d8ec69fbf33a', 'cb6f4975-6a02-4803-b454-ea657ccb1af1']","['feal-differential-cryptanalysis__NBkEePV', 'feal-differential-cryptanalysis__a5KdBC5', 'feal-differential-cryptanalysis__saR73da', 'feal-differential-cryptanalysis__rj7Bpx9', 'feal-differential-cryptanalysis__6XxnkiA', 'feal-differential-cryptanalysis__diQcUmd', 'feal-differential-cryptanalysis__hjAy9sh', 'feal-differential-cryptanalysis__iDebQDp']",0,"[1807.272191, 1800.001205, 1800.332737, 1869.677587, 1800.001361, 1800.001022, 1801.241135, 1813.928094]","[41.850502, 10.062464, 107.954756, 269.101767, 9.348346, 15.586222, 9.467321, 10.63294]",0.0,False,[]
claude-opus-4-1-20250805,feal-linear-cryptanalysis,9,"['16cc88fa-70e7-4db8-9c81-2ed8f543f4d1', 'c76eb7ec-e7bc-48ed-bec1-6905f5fea61d', 'edc946cf-9f32-47dc-82bf-06aeac0a763d', '9081549d-9bef-4a44-b0fe-f5e760f1e4cb', '387a5334-b5d8-47ca-a0fa-6cd76ae1a07f', '954b12e0-f84f-49fd-b97e-1fce9cd819ea', 'f21a3760-fafb-4596-a9bf-846b1afa2ce4', 'c3faf798-b109-4f60-acf0-434a79257b56', '03e0ce95-b78e-410e-a460-481644c3887a']","['feal-linear-cryptanalysis__q9Zw93T', 'feal-linear-cryptanalysis__e8BSDVd', 'feal-linear-cryptanalysis__pG6EcUT', 'feal-linear-cryptanalysis__7SKNspp', 'feal-linear-cryptanalysis__pGKwZKs', 'feal-linear-cryptanalysis__YwuKsV9', 'feal-linear-cryptanalysis__zej2YJf', 'feal-linear-cryptanalysis__oUcFkeP', 'feal-linear-cryptanalysis__v9qjx7T']",0,"[1800.000444, 1800.005004, 1800.225201, 1800.509458, 1802.532733, 1803.370024, 1814.22546, 1803.415785, 1807.988643]","[9.913686, 9.162457, 30.663401, 26.862661, 23.202262, 69.260679, 27.726454, 28.511357, 381.882402]",0.0,False,[]
claude-opus-4-1-20250805,filter-js-from-html,9,"['4edc8459-8675-459f-a195-a3a956bbc1c2', '8bb9a620-8e27-44eb-8d55-5dd9ad106f92', '5130b763-6a79-4f2f-9081-7479fdcc89eb', 'aadfbb61-677b-40af-a7d3-5147a44aecf7', '0d0ac6a1-3a52-47f9-a160-cef281679c0e', 'd05ac18f-8183-4bf9-8da0-5f15f07c3997', 'dc5ead54-0bd0-4d4c-b205-16942ee6b0b3', '98ea32dd-cd49-49ab-a20f-77aea9e90139', 'e33a5b98-49ca-4c9e-a02c-48a3a278d976']","['filter-js-from-html__K6J626y', 'filter-js-from-html__gx3dWGZ', 'filter-js-from-html__5Cd9ChD', 'filter-js-from-html__4NPTKu9', 'filter-js-from-html__Ey8M6wv', 'filter-js-from-html__Q6zCe2f', 'filter-js-from-html__jEgh7RF', 'filter-js-from-html__AJCbyMx', 'filter-js-from-html__77iJhiA']",0,"[687.531898, 214.033549, 497.97139, 244.716243, 297.129012, 340.037855, 853.078775, 199.584844, 909.1637]","[84.376482, 7.202769, 171.683365, 6.847697, 9.008618, 19.438356, 43.69296, 6.650014, 73.25183]",0.0,False,[]
claude-opus-4-1-20250805,financial-document-processor,8,"['5c3560d2-ca9d-453a-9a17-aa4b022d72b1', 'a6547ec3-3f6d-4bcc-b07c-9355a18c0c33', '6f84fb8d-5818-4974-968d-064bbd6990d0', '171affe1-ba43-49da-86b0-969956d3ab68', '647be2a0-189c-4619-bb02-51c65e5199bd', '1c1e07c9-754b-4a7f-8f06-9ee94e507748', '9d6947ee-7536-4e7f-b42f-15862c392708', '27ddeb92-460d-49e7-bf3d-4766e7c41341']","['financial-document-processor__UK2jGer', 'financial-document-processor__vGjatwp', 'financial-document-processor__Lb9G4n7', 'financial-document-processor__9955mfV', 'financial-document-processor__uKEsVCG', 'financial-document-processor__wmhxfKU', 'financial-document-processor__X64MRo3', 'financial-document-processor__qb5abjU']",0,"[433.509708, 409.223505, 748.892467, 499.256021, 318.867634, 193.840313, 471.766738, 517.630565]","[301.243769, 44.346574, 15.689611, 111.903752, 253.870982, 19.842579, 31.91913, 16.568276]",0.0,False,[]
claude-opus-4-1-20250805,fix-code-vulnerability,8,"['0755df59-ef1d-41bb-a1fb-d251cf47523e', 'adb67505-f120-4d11-a68f-68a9689ee93f', '2e826f40-86e4-4c76-a38a-72e7b3d3155a', '0e261ee6-9a2b-403e-9689-ee95fca29725', '5b39977e-c4a3-4cdb-9e7c-878dcab0d1a5', '4b1fd819-805b-43c9-9afe-8ac46704b634', 'a8c719a9-8eeb-411a-b548-42c304ac9193', '0739d1f9-915a-4389-9bbc-fc4d35fab3ae']","['fix-code-vulnerability__Aj9hULg', 'fix-code-vulnerability__MbCCTmm', 'fix-code-vulnerability__PWj9DRQ', 'fix-code-vulnerability__EzUkCJB', 'fix-code-vulnerability__aHUVP4E', 'fix-code-vulnerability__YAejLZa', 'fix-code-vulnerability__tT3NMGz', 'fix-code-vulnerability__ZPaV8kV']",1,"[295.388928, 900.460466, 273.411887, 645.203066, 952.519263, 980.795787, 900.000752, 563.285081]","[3.224027, 76.048322, 1.671939, 1.998695, 11.598941, 60.158905, 4.466733, 46.033419]",0.125,False,['2e826f40-86e4-4c76-a38a-72e7b3d3155a']
claude-opus-4-1-20250805,fix-git,9,"['d70d915e-a962-4b22-a008-67afe232d46d', '3b02795e-22c0-432b-90d8-703d409b8807', '08fe0f55-973a-4ff6-8852-e2fa4abd7068', '36ea7088-bfc1-47d5-bb8c-3ee8b1a24501', '4e730c48-1027-46e4-8b31-b2663734536d', '8f18950b-6520-4516-9d58-e1a6f82cdc34', '6445caef-5deb-4dee-89b3-d502ddbe7e71', '449e75d6-874d-4db1-986f-1ef70401564b', '11022477-f3c9-42ca-9d3e-1a0c7f2e4938']","['fix-git__tmJzMkK', 'fix-git__Eg5fvF6', 'fix-git__cbsRsro', 'fix-git__f5whSpZ', 'fix-git__6gAxHjW', 'fix-git__BR5g4wG', 'fix-git__EMqMpSb', 'fix-git__nAqcywS', 'fix-git__9E9wXjS']",9,"[235.71115, 215.462981, 82.930545, 69.302587, 52.513478, 140.710414, 173.755913, 94.675205, 250.800174]","[66.44288, 32.508883, 62.105616, 7.757144, 9.279287, 29.894652, 47.626513, 13.37588, 103.853177]",1.0,True,"['d70d915e-a962-4b22-a008-67afe232d46d', '3b02795e-22c0-432b-90d8-703d409b8807', '08fe0f55-973a-4ff6-8852-e2fa4abd7068', '36ea7088-bfc1-47d5-bb8c-3ee8b1a24501', '4e730c48-1027-46e4-8b31-b2663734536d', '8f18950b-6520-4516-9d58-e1a6f82cdc34', '6445caef-5deb-4dee-89b3-d502ddbe7e71', '449e75d6-874d-4db1-986f-1ef70401564b', '11022477-f3c9-42ca-9d3e-1a0c7f2e4938']"
claude-opus-4-1-20250805,fix-ocaml-gc,8,"['6ab64a24-d963-4053-8f17-ffc44ae48c97', '1d4e99e1-3062-4b25-839a-18b3e1d9179c', 'c7b00e2a-235a-4a13-8741-815937b1d10d', '42d71610-09fb-4716-ad4b-d376e95eca25', '3fcff4d2-19a0-40ed-8ffd-2e7a86783840', '41f13e8c-1b7a-4684-96a4-fbd14fdadeac', '7111a952-bb48-4637-bcc5-90e2b2a6e645', '905cb864-7a06-47d4-a7cc-bfa647e1d097']","['fix-ocaml-gc__7fvprQr', 'fix-ocaml-gc__JS7p93s', 'fix-ocaml-gc__zmNP8Sd', 'fix-ocaml-gc__4xRzQJ4', 'fix-ocaml-gc__FdWm6ZH', 'fix-ocaml-gc__ardpjcD', 'fix-ocaml-gc__aRzAN2V', 'fix-ocaml-gc__nTEUPGq']",4,"[2913.531335, 2020.377457, 1770.354747, 3605.734469, 3681.242939, 3600.001989, 2914.706675, 3604.894393]","[13.531729, 251.332851, 38.421508, 59.608992, 61.519353, 19.485185, 20.673138, 14.663975]",0.5,False,"['6ab64a24-d963-4053-8f17-ffc44ae48c97', '1d4e99e1-3062-4b25-839a-18b3e1d9179c', 'c7b00e2a-235a-4a13-8741-815937b1d10d', '7111a952-bb48-4637-bcc5-90e2b2a6e645']"
claude-opus-4-1-20250805,form-filling,8,"['81d164d0-a2d4-4114-92d9-c46365ba523c', 'c191e077-3d47-465c-84df-b42e5c0cfc1b', '3302e888-31c8-4c5e-ac13-658696faaac2', '614fbc14-f301-4bef-bd3b-ab65e6b16d17', '0c465521-c4c7-4803-ab13-d77a9d9f8e23', '849de4bd-8ee5-4870-a8f0-5e15aa773c50', 'deea11ee-e07b-48aa-9b4d-332fc6a95b5d', '0661b9b4-0109-4776-b308-0e28b6c83ada']","['form-filling__9yn9ozp', 'form-filling__y5DQc3b', 'form-filling__MkRNX3Q', 'form-filling__Goxunkd', 'form-filling__j9F8B3w', 'form-filling__5fSZkDS', 'form-filling__f5VRMoH', 'form-filling__4o2Z4Ly']",8,"[152.590298, 258.675238, 644.983843, 253.895368, 700.345711, 209.095213, 647.561332, 228.118926]","[1.710635, 10.611345, 15.192752, 5.246657, 1.632401, 9.849313, 19.09403, 3.921144]",1.0,True,"['81d164d0-a2d4-4114-92d9-c46365ba523c', 'c191e077-3d47-465c-84df-b42e5c0cfc1b', '3302e888-31c8-4c5e-ac13-658696faaac2', '614fbc14-f301-4bef-bd3b-ab65e6b16d17', '0c465521-c4c7-4803-ab13-d77a9d9f8e23', '849de4bd-8ee5-4870-a8f0-5e15aa773c50', 'deea11ee-e07b-48aa-9b4d-332fc6a95b5d', '0661b9b4-0109-4776-b308-0e28b6c83ada']"
